title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Retrospective Analysis of Wireless Body Area Network,https://link.springer.com/chapter/10.1007/978-3-030-33846-6_56,none,conference,Springer,none,"Wireless Body Area Networks (WBANs) plays a key role in monitoring patient-health in order to gain a remarkable interest among the researchers. A WBAN consists of devices which are both small and fixed in the human body or kept as a device which can be easily carried by a person externally. The patient health can be observed and monitored consistently. It can also send the report on the status of patient health to the doctor and care taker. This paper discuss about energy efficiency in WBAN. Later report on various protocols proposed by several authors is compared in terms of its limitations, advantages and disadvantages. Finally the issues that can be encountered while implementing a protocol for WBAN are analyzed.",03 November 2019,Inventive Computation Technologies,"A. Angel Cerli,K. Kalaiselvi","(Vels Institute of Science,Technology & Advanced Studies (VISTAS),Pallavaram,Chennai,600117,India)",India
DFDM: Decentralized Fault Detection Mechanism to Improving Fault Management in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-21984-9_56,6,conference,Springer,none,"Wireless Sensor networks (WSN) are inherently fault-prone due to the shared wireless communication medium and harsh environments in which they are deployed. Energy is one of the most constraining factors and node failures due to crash and energy exhaustion are commonplace. In order to avoid degradation of service due to faults, it is necessary for the WSN to be able to detect faults early and initiate recovery actions. In this paper we propose a decentralized cluster based method for fault detection and recovery which is energy efficient namely DFDM. Simulation Results show that the performance of proposed algorithm is more efficient than previous ones.",2011,Digital Information and Communication Technology and Its Applications,"Shahram Babaie,Ali Ranjideh Rezaie,Saeed Rasouli Heikalabad","(Department of Computer Engineering,Tabriz Branch,Islamic Azad University,Tabriz,Iran)",
DEEC Protocol with ACO Based Cluster Head Selection in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-031-40564-8_4,none,conference,Springer,none,"When it comes to wireless sensor networks, the routing protocols have a major bearing on the network’s power consumption, lifespan, and other metrics. Cost-based, chaining, and clustering models are just a few of the many that inform the creation of routing protocols. It can be challenging to keep track of all of the nodes in Wireless Sensor Networks because there are so many of them. The optimal strategy is to form a cluster out of several nodes. By grouping together, sensor nodes are able to conserve energy and reduce their overall impact on the network. Management and coordination of the cluster’s nodes are performed by the cluster head. In its current configuration, the DEEC functions well during transmissions and has been around for some time in the network. However, a probability strategy based on ACO is used in this research to determine which node within a cluster will serve as the cluster’s leader. It is the responsibility of the cluster head to collect data from each of the individual nodes and then transmit that data to the home station. The ACO-DEEC protocol chooses a leader for the cluster by putting a probability rule that is based on the parameters of the distance between the nodes and the quantity of power they have. As a consequence of this, this algorithm performs better than the conventional DEEC protocol in terms of energy efficiency, the number of packets reached at the base station, and the count of the nodes that fail entirely.",08 August 2023,"Computing Science, Communication and Security","Renu Jangra,Ramesh Kait","(University of Engineering and Management,Jaipur,Rajasthan,India),(Kurukshetra University,Kurukshetra,Haryana,India)","India,India"
Optimal Shortest Path Routing over Wireless Sensor Networks Using Constrained Genetic Firefly Optimization Algorithm,https://link.springer.com/chapter/10.1007/978-981-19-9225-4_47,none,conference,Springer,none,"In Wireless Sensor Networks (WSNs), a large number of sensor nodes are placed over a specific area in any real-life application. The sensor node is small, with limited battery life, memory, and computing capacity. Due to the limited power of the battery, WSNs must expand the system life by minimizing the energy usage. In the existing system, the methods have limitations related to optimal shortest routing path, node energy consumption, network reconfiguration, and so on. In order to overcome these issues, a Constrained Genetic FireFly Optimization Algorithm (CGFFOA) is proposed. The CGFFOA algorithm is designed to select the best shortest path routing through the selection of Cluster Head (CH) nodes based on the better energy utilization, delay, and high throughput sensor nodes. It is used to optimize the routing path based on the energy, hop count, inter and intra cluster delay, and lifetime. The simulation findings therefore conclude that, with regard to reduced energy consumption, higher throughput, and lower end-to-end delay, the proposed CGFFOA algorithm is preferable to existing methods such as Particle Swarm Optimization (PSO) and Dynamic Source Routing (DSR).",12 March 2023,Third Congress on Intelligent Systems,"Sujatha Arun Kokatnoor,Vandana Reddy,Balachandran Krishnan","(Department of Computer Science and Engineering,School of Engineering and Technology,CHRIST (Deemed to be University),Bangalore,Karnataka,India)",India
Routing and Data Aggregation Techniques in Wireless Sensor Networks: Previous Research and Future Scope,https://link.springer.com/chapter/10.1007/978-981-99-5435-3_51,3,conference,Springer,none,"Wireless sensor networks (WSNs) consist of a small-sized large number of sensor nodes. The primary task of these sensor nodes is to sense the required event in a specific area of interest. The sensor nodes can be installed in areas where it is difficult for human beings to reach easily. WSNs have a huge number of applications such as agriculture monitoring, habitat monitoring, healthcare monitoring, volcanic erupted areas, security, and battlefield. As the sensor nodes are very small in size, they come up with very limited capability for processing the data. The power backup for the sensor nodes is very less due to which the sensors drain out at a very high speed. Draining of sensor nodes decreases the lifetime of the sensor network, so the network failure rate is very high in WSNs. The sensor nodes are generally close to each other, and because of that, they sense redundant data from the environment. To avoid forwarding redundant data to the base station, various routing and data aggregation techniques are used. Data aggregation is one of the very effective energy-efficient techniques used in WSNs. This technique helps in removing redundant data from the sensed data. This research paper will discuss various data aggregation techniques used in WSNs.",03 January 2024,Data Science and Communication,"Navjyot Kaur,D. Vetrithangam","(Department of Computer Science and Engineering,Chandigarh University,Mohali,Punjab,India)",India
Clusterhead Selection Using Multiple Attribute Decision Making (MADM) Approach in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-37949-9_12,6,conference,Springer,none,"Cluster head (CH) plays an important role in aggregating and forwarding data in a wireless sensor networks (WSNs). The major challenge in WSNs is an appropriate selection of cluster heads for gathering data from nodes. In this paper, we present a multi-criterion approach for the selection of cluster heads (CHs) using Technique for Order Preference by Similarity to Ideal Solution (TOPSIS). Three attributes are considered for the selection of CHs, namely residual energy, number of neighbors and distance from the base station. The simulation results demonstrate that the present approach is more effective than another Low-energy Adaptive Cluster Hierarchy (LEACH) protocol in prolonging the network lifetime.",2013,"Quality, Reliability, Security and Robustness in Heterogeneous Networks","Puneet Azad,Puneet Azad,Vidushi Sharma","(Department of Electronics & Communication,Maharaja Surajmal Institute of Technology,C-4,Janak Puri,New Delhi,110058,India),(School of Information & Communication Technology,Gautam Buddha University,Yamuna Expressway,Greater Noida,Gautam Budh Nagar,Uttar Pradesh,201308,India)","India,India"
A Multi-agent Approach to Energy-Aware Wireless Sensor Networks Organization,https://link.springer.com/chapter/10.1007/978-3-642-39860-5_4,3,conference,Springer,none,"Wireless Sensor Networks when deployed in inaccessible or remote areas require sensing and communication algorithms that minimise energy consumption. This is needed to reduce battery replacement costs. At the same time, the information transmitted to the sink has to be good enough in order to make timely decisions on the environmental hazards being monitored. Sensor algorithms have to thus balance quality of information with energy consumption. We introduce in this paper an algorithm that uses multiagent co-ordination technology to organize the sensors in coalitions that share the burden of sensing and communicating. We provide experimental evidence of a good balance between information quality and energy consumption on a simulated river pollution phenomenon.",2013,Agreement Technologies,"M. del Carmen Delgado-Roman,Carles Sierra","(Artificial Intelligence Research Institute (IIIA),Spanish Scientific Research Council (CSIC),Universitat Autònoma de Barcelona,Bellatera,E08193,Barcelona,Spain)",Spain
An Improved Energy-Aware Secure Clustering Technique for Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-33-4788-5_2,none,conference,Springer,none,"With the recent advancements in technology, nowadays wireless sensor networks are the most prominent networks deployed almost in all the areas such as healthcare, agriculture, defense, etc. Wireless sensor nodes are basically used to monitor and send the data to a central machine for analysis purposes. The major concern while deploying the wireless sensor network is the limited computational resources and battery-operated tiny sensor nodes. Hence, the organization of the network must take into account these constraints. This chapter proposes a novel clustering algorithm which works on different variables that select the most prominent node as a Cluster Head. Due to the changes in the underlying network, Type 2 fuzzy logic system is used in the clustering to generate the rule base to develop a feasible system. The size of the cluster is unequal as according to the survey, the unequal distribution of nodes consumes less energy as compared to equal distribution. The results of the simulation show that the proposed system prolongs the lifespan of the network.",23 March 2021,"Proceedings of International Conference on Big Data, Machine Learning and Applications","Simran R. Khiani,V. M. Thakare,Simran R. Khiani,C. G. Dethe","(SGBAU,Amravati,India),(GHRCEM,Pune,India),(UGC Academic Staff College,Nagpur,India)","India,India,India"
Multi-stage Clustering Algorithm for Energy Optimization in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-0399-3_18,7,conference,Springer,none,"
Clustering technique is one of the approach to optimize energy consumption, balance load and increase lifetime of networks in wireless sensor network (WSN). In this paper, a novel multi-stage clustering algorithm is proposed for heterogeneous energy environment. The proposed multi-stage approach combines the behaviour of a bird and the distributed energy efficient model. The behaviour of the bird is expressed in the form of mathematical expression and then translated into an algorithm. The algorithm is then combined with the distributed energy efficient model to ensure efficient energy optimization. The proposed multi-stage clustering algorithm (referred to as DEEC-KSA) is evaluated through simulation and compared with benchmarked clustering algorithms. The result of simulation showed that the performance of DEEC-KSA is efficient among the comparative clustering algorithms for energy optimization in terms of stability period, network lifetime and network throughput. Additionally, the proposed DEEC-KSA has the optimal network running time (in seconds) to send higher number of packets to base station successfully.
",24 September 2019,Soft Computing in Data Science,"Israel Edem Agbehadji,Richard C. Millham,Abdultaofeek Abayomi,Simon James Fong,Jason J. Jung,Khac-Hoai Nam Bui","(ICT and Society Research Group,Department of Information Technology,Durban University of Technology,Durban,South Africa),(ICT and Society Research Group,Department of Computer and Information Science,University of Macau/Durban University of Technology,Taipa,Macau SAR),(Chung-Ang University,Seoul,South Korea),(Korea Institute of Science and Technology Information,Daejeon,South Korea)",South Africa
Low-Latency Routing for Energy-Harvesting Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-540-73549-6_42,1,conference,Springer,none,"This paper presents low-latency routing strategies that take account of energy-harvesting sensor nodes in wireless sensor networks. Currently, in the case of tree-based network connectivity, ‘lazy’ nodes with a long interval between computational activities may slow down communication if deployed along a routing path. To cope with this problem, we suggest a random graph in which a node may have multiple parent nodes, thus allowing a choice of path to the sink node. We also propose three path selection schemes for the network topology on the basis of (a) the cost of a single hop from the current node, (b) the cost of two hops, and (c) the cost of a single hop plus a cost estimate for the remainder of the path to the sink, respectively. The proposed strategies are shown to outperform the existing routing algorithm for a tree-structured energy-harvesting sensor network.",2007,Ubiquitous Intelligence and Computing,"Hyuntaek Kwon,Donggeon Noh,Junu Kim,Joonho Lee,Dongeun Lee,Heonshik Shin","(School of Computer Science and Engineering,Seoul National University,Sillim-dong,Gwanak-gu,Seoul 151-744,Korea)",
Comparative Analysis of Energy Efficient Protocols for Prolonged Life of Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-81-322-1768-8_7,1,conference,Springer,none,"The efficiency of Wireless Sensor Networks (WSNs) depends on the routing protocols used, since routing protocol provide the best possible data transmission route from sensor nodes to sink to save energy of nodes in the network. The clustering schemes enhance the network lifetime, raise the scalability and reduce the energy consumption of the sensor network. The work in this paper presents the comparative analysis of the energy efficient routing protocols for WSN such as SEP, TSEP and DSEP. The optimized routing protocol has been proposed on the basis of the network life time, stability and cluster head selection for efficient working of the sensor networks.",01 January 2014,Proceedings of the Third International Conference on Soft Computing for Problem Solving,"Gagandeep Singh,H. P. Singh,Anurag Sharma","(Department of Electronics and Communication Engineering,Quantum School of Technology,Roorkee,India),(Department of Electronics and Communication Engineering,CT Institute of Engineering Management and Technology,Jalandhar,India)","India,India"
Energy Efficient Routing Protocol for IOT Based Application,https://link.springer.com/chapter/10.1007/978-3-030-16848-3_19,1,conference,Springer,none,"The emerging technology called Internet of Things (IoT) for the various applications related to the smart cities under the significant research and developments. The studies reveal that the routing is a key part of IoT applications such as monitoring systems, vehicular systems etc. Thus the designing the robust energy efficient routing protocols are always the difficult tasks for the researchers by considering the generalized IoT applications. There are different types of routing protocols are designed but the energy issue still remains. The many researchers are still working on this problem but the system needs more energy efficient routing protocol for the increase life and performance of the IoT applications. In this paper, we presenting the study of some recent energy efficient routing protocols for wireless communications, and then design the different IoT based networks for their performance evaluation. We designed the IoT networks with various network conditions using the NS2 simulator. The outcome of this paper is the identification of current research problems based on the experimental analysis.",07 November 2019,Techno-Societal 2018,"Virendrakumar A. Dhtore,Avnish Raj Verma,Somnath B. Thigale","(MUIT,Lucknow,India)",India
A Clustering Mechanism for Energy Efficiency in the Bottleneck Zone of Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-5971-6_76,1,conference,Springer,none,"The bottleneck zone largely affects the overall performance of wireless sensor networks (WSNs). Research has shown that this issue can be handled to a large extent by effective load distribution strategies. This works aims at determining an efficient clustering scheme to achieve a better load distribution. A clustering scheme can effectively destitute load if a load of a particular area can be determined. So, the proposed approach creates an efficient clustering structure by selecting the energy-efficient node as the cluster head and then determines a cluster range appropriate by taking note of loads of its neighborhood. The simulation results showed that the proposed approach significantly improves the throughput and lifetime of the network.",31 October 2020,Intelligent and Cloud Computing,"Dibya Ranjan Das Adhikary,Swagatika Tripathy,Dheeresh K. Mallick,Chandrashekhar Azad","(Siksha ‘O’ Anusandhan (Deemed to Be University),Bhubaneswar,Odisha,751030,India),(GIET University,Gunupur,Odisha,India),(Birla Institute of Technology,Mesra,Ranchi,Jharkhand,India),(National Institute of Technology,Jamshedpur,Jharkhand,India)","India,India,India,India"
Pheromone Based Energy Aware Directed Diffusion Algorithm for Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-540-74171-8_28,11,conference,Springer,none,"With the developments of computer and wireless communication technology, wireless sensor networks have broad application prospects in more and more fields. But sensor nodes are usually powered by a small size and limited battery. In this paper, we propose an pheromone based energy-aware directed diffusion algorithm(PEADD) for sensor networks. The algorithm uses pheromone of ants to improve the energy module in directed diffusion algorithm. The method has been implemented and performed experiments NS2. Our experimental results show the new algorithm extends the network lifetime and characteristics of our method. In the end, the future research directions are discussed.",2007,Advanced Intelligent Computing Theories and Applications. With Aspects of Theoretical and Methodological Issues,Xiangbin Zhu,"(College of Mathematics,Physics and Information Engineering,Zhejiang Normal University,Jinhua Zhejiang,321004, )",
A Survey on Application of Neural Networks in Energy Conservation of Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-14171-3_24,9,conference,Springer,none,"There are many restrictions for Wireless Sensor Networks that enforce us to use low power batteries as their source of energy. Moreover since we often use these networks in rough and inaccessible environments, normally there is low possibility to change or recharge dead nodes. Today, Dynamic Power Management approaches with purpose of reduction of energy consumption in sensor nodes, after deployment and designing of the network draw attentions of many research studies. Therefore, there was a strong interest to use intelligent and capable tools such as Neural Networks in recent years, due to their simple parallel distributed computation, distributed storage, data robustness, auto-classification of sensor readings, dimensionality reduction and sensor data prediction obtained simply from the outputs of the neural-networks algorithms which lead to lower communication costs and energy conservation. This paper aims to present the most important applications of neural networks in reduction of energy consumption of WSNs, up to now.",2010,Recent Trends in Wireless and Mobile Networks,"Neda Enami,Reza Askari Moghadam,Abolfazl Haghighat","(Department of Information Technology and Communications,Faculty of Engineering,Payam Noor University,Tehran,Iran)",
ESCORT: Energy-Efficient Sensor Network Communal Routing Topology Using Signal Quality Metrics,https://link.springer.com/chapter/10.1007/978-3-540-31956-6_52,5,conference,Springer,none,ESCORT aims at decreasing the energy cost of communication in dense sensor networks. We employ radio frequency (RF) signal quality assessment in forming communities of redundant nodes. These communities avoid spanning regions of environmental interference to preserve the routing fidelity of the network. ESCORT is routing protocol-independent and conserves energy by alternating redundant nodes’ radio duty cycles. Simulation demonstrates that ESCORT enables nodes to deactivate their radios more than 60% of the time while sustaining acceptable communication performance.,2005,Networking - ICN 2005,"Joel W. Branch,Gilbert G. Chen,Boleslaw K. Szymanski","(Department of Computer Science,Rensselaer Polytechnic Institute,Troy,New York,U.S.A.)",
Optimization of Router Deployment for Sensor Networks Using Genetic Algorithm,https://link.springer.com/chapter/10.1007/978-3-319-07173-2_40,4,conference,Springer,none,"This paper presents optimization of router deployment based on genetic algorithm for energy-constrained wireless sensor networks which are used for wildfire monitoring. The router positions are optimized so that the total communication distance is minimized to maximize the lifetime of the sensor network. To consider the real geographical features of the target field, the elevation differences are included in fitness evaluation. It is shown that one can reduce the total communication distance as well as the number of disconnected sensors for both flat and irregular terrains using the present optimization method.",2014,Artificial Intelligence and Soft Computing,"Rony Teguh,Ryo Murakami,Hajime Igarashi","(Graduate School of Information Science and Technology,Hokkaido University,Japan)",Japan
Improved Load Balanced Clustering Algorithm for Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-29280-4_47,19,conference,Springer,none,"In this paper, we present an improved load balanced clustering scheme for wireless sensor networks. We show that the algorithm runs in O(n log n) time for n number of sensor nodes with a simpler problem in which all the sensor nodes have equal loads. We prove that the algorithm is optimal in assigning sensor nodes to the available gateways. We also show that the same scheme is also applicable for the scenario in which the sensor nodes may have unequal loads. We prove that the scheme for the later is a 2-approximation of load balanced clustering algorithm.",2012,"Advanced Computing, Networking and Security","Pratyay Kuila,Prasanta K. Jana","(Department of Computer Science and Engineering,Indian School of Mines,Dhanbad,826 004,India)",India
SAPC: A Secure Aggregation Protocol for Cluster-Based Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-540-77024-4_71,5,conference,Springer,none,"To increase the lifespan of wireless sensor networks (WSN) and preserve the energy of sensors, data aggregation techniques are usually used. Aggregation can be seen as the process by which data sent from sensors to the BS are little-by-little processed by some nodes called aggregator nodes. Aggregators collect data from surrounding nodes and produce a small sized output, thus preventing that all nodes in the network send their data to the BS. Security plays a major role in data aggregation process, especially that aggregators are more attractive for attackers than normal nodes, where compromising few aggregators can significantly affect the final result of aggregation. In this paper, we present SAPC, a secure aggregation protocol for cluster-based WSN, which does not rely on trusted aggregator nodes and thus is immune to aggregators compromising. In addition to security performance, SAPC has a low transmission overhead.",2007,Mobile Ad-Hoc and Sensor Networks,"Chakib Bekara,Maryline Laurent-Maknavicius,Kheira Bekara","(Institut National des Télécommunications d’Evry,9 rue Charles Fourier,91000 Evry Cedex,France)",France
Method of Detecting Denial of Service Attacks in WSNs While Optimizing Network Life Span,https://link.springer.com/chapter/10.1007/978-3-031-35251-5_2,none,conference,Springer,none,"The miniaturization of sensors, the increasingly low cost, the wide range of types of sensors available as well as the wireless communication medium used, allow sensor networks to develop in several fields of application. Sensor networks can be very useful in many applications when it comes to collecting and processing information from the environment. In addition, today these micro devices are among the main components of the Internet of Things (IoT) paradigm. Several constraints block the proper functioning of the wireless sensor network. These limitations motivate a large part of research problems in the field of wireless sensor networks (WSNs), in particular the energy and security constraints that are a fundamental problem. In sensor networks, it is essential that each sensor node and base station can verify that the data received was sent by a trusted sender and not by an adversary who tricked legitimate nodes into accepting fake data. False data can change the way a network might be predicted. Data integrity should be maintained. The data must not change and the precise data must reach the end of the user. In this paper, we tackle security problems in WSN. And we focus on protection against so-called “denial of service” attacks. So the aim of the work presented is therefore to propose a set of effective detection and reaction methods to denial of service attacks, while saving or distributing the energy consumption of the sensors as well as possible to extend the network's operating time as much as possible.",09 June 2023,International Conference on Advanced Intelligent Systems for Sustainable Development,"Rayri Yassine,Hatim Kharraz Aroussi,Omar Zenzoum","(University Ibn Tofail,Kénitra,Morocco)",Morocco
A Distributed Data Fusion Approach to Mitigate Node Redundancies in an IoT Network,https://link.springer.com/chapter/10.1007/978-981-99-0085-5_12,none,conference,Springer,none,"Data redundancy is one of the prominent causes of excess energy expenditure and network lifetime degradation in the Internet of Things (IoT)-based sensor networks. Generally, the wireless sensor network (WSN) is equipped with low computational capability nodes which are vulnerable to the data redundancy issue when dealing with the raw data. We introduce a model in which the data sensed by the sensors containing redundancies are analyzed using Kernel density estimation (KDE) in combination with Pearson’s divergence with the distributed approach to calculate the global probability density function between the data points of two consecutive periods. The final data without redundancies are fused to the sink node using bacterial foraging optimized extreme learning machine (BFO-ELM) which also classifies the redundant nodes. The simulation performed on three real-world datasets shows that the proposed technique records the accuracy of about 95% and the energy consumption reduction by approximately 30% and promises a high network lifetime when compared with other distributed and centralized methods.",31 May 2023,Machine Intelligence Techniques for Data Analysis and Signal Processing,"Pallavi Joshi,Ajay Singh Raghuvanshi","(National Institute of Technology Raipur,Raipur,492010,India)",India
Cluster-Based Data Aggregation in Wireless Sensor Networks: A Bayesian Classifier Approach,https://link.springer.com/chapter/10.1007/978-981-15-5258-8_89,3,conference,Springer,none,"The network is composed of wireless distributed sensor nodes with data computational capabilities. In each cluster, the cluster member nodes are used to send the sensed data to their respective cluster head to aggregate and classify the data effectively. In this work, the algorithm for cluster-based aggregation of data using the Naive Bayesian Classifier is proposed. The proposed scheme provides better performance rather than existing algorithms with accuracy, efficient energy utilization, and computation overhead.",01 August 2020,Evolutionary Computing and Mobile Sustainable Networks,"Lokesh B. Bhajantri,Basavaraj G. Kumbar","(Department of Information Science and Engineering,Basaveshwar Engineering College,Bagalkot,Karnataka,India),(Department of Computer Science and Engineering,BGMIT,Mudhol,Karnataka,India)","India,India"
Task Decomposing Optimization in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-99-4713-3_43,none,conference,Springer,none,"Numerous techniques available in the area of wireless sensor network to optimize the energy requirement. Several software and hardware approaches are existing for same purpose. For minimizing the energy, bandwidth and maximizing the security, shortest route is followed by Greedy and many hybrid heuristic algorithms. By proper management of load balancing, a significant life years and performance can extend in WSNs. Load management is one of the other very precise fields in literature. Transport layer computational loading ensures accurate delivery with sufficient aspects of energy and memory in WSNs. Balanced loading is primarily focus rather than equal distribution among all nodes. Load balancing improves the application responsiveness and life time. Complicated task performance is creating a very heavy load in WSN and resulting complex computation, large communication overhead, large amount of information, and high energy requirement. In this paper, we tried to decompose the complex tasks into divisional parts for smooth operation and transmission among nodes in WSNs. This paper considered advance surveillance management as complicated task and tried to decompose in some easy tasks as layering systems. Three layered task subdivision is providing better energy consumption. More sub-layers can also be increased in development of efficient load management.",03 October 2023,Recent Advances in Electrical and Electronic Engineering,"Arpana Mishra,Rashmi Priyadarshini,R. M. Mehra","(Sharda University,Greater Noida,201306,India)",India
Enhancement of QOS Parameters in Cluster-Based Wireless Sensor Network Using Cooperative MIMO,https://link.springer.com/chapter/10.1007/978-981-10-8663-2_20,1,conference,Springer,none,"
Sensor nodes are deployed in the wireless sensor network with fixed energy and positioned randomly. For sustaining the power various multihop routing protocols are proposed. Cooperative MIMO scheme is one of the techniques where more nodes present near to the sink suffers traffic burden to forward the data from other cluster head in the network that causes hot spot problem. In order to overcome this problem we propose mobile sink technique in cooperative MIMO based on unequal clustering. In this technique, the mobile sink are made to move back and forth along the boundary near to the base station which collects the data in its vicinity, forwards it to the base station. An alternate relay node selection scheme is also accomplished for further enhancement. Simulation results show that proposed work improves the network lifetime over unequal clustering multihop routing protocol (UCMR) and cooperative MIMO scheme.",10 May 2018,Wireless Communication Networks and Internet of Things,"R. Guhan,U. Hari,B. Ramachandran","(Department of Electronics and Communication Engineering,SRM University,Kattankulathur,Chennai,India)",India
Research on Routing for Large-Scale Sensing in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-8101-4_38,none,conference,Springer,none,"In a heterogeneous network, network nodes have different initial energies, even limited battery power, which determine that the network must work in an energy-saving manner. This paper aims to discuss models and algorithms to solve the limitations of low energy consumption, robustness, and scalability. Finally, it presents a design routing approach that provides information on a large temporal and spatial scale for wireless sensor networks.",13 September 2020,Artificial Intelligence and Security,"Mei Wu,Pengfei Guo,Ning Cao","(School of Computer Science and Engineering,Wuhan Institute of Technology,Wuhan,China),(Xiamen University Tan Kah Kee College,Zhangzhou,Fujian,China),(School of Internet of Things and Software Technology,Wuxi Vocational College of Science and Technology,Wuxi,China)","China,China,China"
Cluster Optimization in Wireless Sensor Networks Using Particle Swarm Optimization,https://link.springer.com/chapter/10.1007/978-981-13-1343-1_23,1,conference,Springer,none,"Clustering approaches have been used to an extensive range of issues and also in Wireless Sensor Network (WSN) domain efficiently to address scalability problem. This paper proposes a Particle Swarm Optimization (PSO) technique to enhance the lifetime of wireless sensor networks. Better scalability is achieved through clustering process to make sure of even distribution of nodes into clusters and thus eliminating leftover nodes problem which will be a major cause for draining out the energy of sensor nodes and results in reduced lifetime of overall network. The Spanning tree based data routing process will ease the task of cluster heads while forwarding the data further towards base station. The proposed work is carried out in NS-2, the results show that PSO outperforms the existing techniques such as DRINA, BCDCP, OEERP, E-OEERP in terms of network lifetime, throughput, packet delivery ratio, residual nodes and packet drop count.",24 August 2018,Social Transformation – Digital Way,"S. R. Deepa,D. Rekha","(VIT University,Chennai,India)",India
A Robust Distributed Clustered Fault-Tolerant Scheduling for Wireless Sensor Networks (RDCFT),https://link.springer.com/chapter/10.1007/978-981-99-0047-3_8,none,conference,Springer,none,"Numerous researchers have suggested numerous solutions based on routing and energy to overcome the prevalence of WSN faults in the current literature. Clustering is the most commonly used energy-efficient and fault-tolerant management technique in WSNs, grouping sensors to manage them and perform distributed activities such as resource management. Although clustering methods are most commonly used to reduce energy consumption, they can also achieve various quality-driven goals, such as network fault tolerance capability. As a result of WSN's unpredictable nature, developing fault tolerance mechanisms is essential. Redundancy and diversity methods are commonly used in networks to increase fault tolerance. As a network management challenge, clustering methods should tolerate malfunctioning sensors while maintaining the network's coverage and stability. Sensors are prone to failure due to their operation in hostile environments with limited battery power. The state of the deployed sensor or cluster head (CH) can be active, redundant, or dead/faulty for the same target region of interest (R). The network's overall lifetime and fault tolerance capability can also be extended by using these backup sensors. By putting redundant sensors into sleep mode, can extend the network lifetime without compromising the quality of service. Sensor networks are generally designed to endure far longer than individual sensors. It is commonly performed by putting sensors to sleep. We propose a robust distributed clustered fault tolerance scheduling (RDCFT) approach that efficiently checks the status of the deployed sensor periodically (based on a sweep-line redundancy check algorithm) in WSNs. Simulation results are based on analytical and experimental studies to validate the effectiveness and usefulness of the proposed work.",16 May 2023,Machine Learning and Computational Intelligence Techniques for Data Engineering,"Sandeep Sahu,Sanjay Silakari","(Faculty,School of Computing Science & Engineering,VIT Bhopal University,Sehore (MP),466114,India),(Professor,University Institute of Technology,Rajiv Gandhi Proudyogiki Vishwavidyalaya,Bhopal,Madhya Pradesh,India)","India,India"
Optimal Clustering in Zone Based Protocol of Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-642-27317-9_47,none,conference,Springer,none,"The placement of base stations in wireless sensor networks affect the coverage of sensor nodes and the energy consumption from communication. In this paper we analyzed the performance of the zone based clustering protocol [2] under varying position of base stations, different zone sizes and the effect on network life time with multiple base stations. While evaluating the communication overhead of various cluster sizes, we observed that the optimal cluster size for a given network is complex, depending on a range of parameters. We show that placing multiple base stations in place of single base station in zone based routing protocol enhance the network life time.",2012,Advances in Computer Science and Information Technology. Computer Science and Information Technology,"S. Taruna,Jain Kusum Lata,G. N. Purohit","(Computer Science Department,Banasthali University,India)",India
Routing in Internet of Things Using Cellular Automata,https://link.springer.com/chapter/10.1007/978-981-15-5113-0_73,3,conference,Springer,none,"The Internet of Things (IoT) is a new model that contributes to connect heterogeneous objects and devices. It can share information with any device globally. Furthermore, the sensor technologies, communications, networks, and cloud computing technology in the IoT are expected to be integrated into large-scale monitored spaces. The main infrastructure of monitoring in the IoT is based on wireless sensor networks. Saving energy and expanding the lifetime are significant properties of the sensor’s nodes in these systems. The efficient energy saving projects should develop appropriate energy consumption’s algorithms to improve the lifetime of the networks in the IoT systems. In this paper, a routing algorithm is proposed to calculate the distributed cluster using cellular learning automata technology, which aims to reduce energy consumptions and can efficiently increase the network lifetime in the IoT system. The key objective of this project is reducing the data transmission distance from sensor nodes using the properties of the cluster structure. According to the cluster architecture, the data transmission distance between the sensors nodes can be reduced by balancing the network load, thereby reducing energy consumption and, consequently, enhancing the network lifetime. Simulation experiments revealed the superiority of this approach in the IoT to the previous ones with regard to energy consumptions and network lifetime.",02 August 2020,International Conference on Innovative Computing and Communications,"Ehsan Heidari,Homayun Motameni,Ali Movaghar,Esmaeil Homayun","(Department of Computer Engineering,Sari Branch,Islamic Azad University,Sari,Iran),(Department of Computer Engineering,Sharif University of Technology,Tehran,Iran),(Department of Computer Engineering,Doroud Branch,Islamic Azad University,Doroud,Iran)",
