title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Mobile Sinks for Information Retrieval from Cluster-Based WSN Islands,https://link.springer.com/chapter/10.1007/978-3-642-04383-3_16,3,conference,Springer,none,"Mobile sinks (MS) mounted upon urban vehicles with fixed trajectories (e.g. buses) provide the ideal infrastructure to effectively retrieve sensory data from isolated Wireless Sensor Network (WSN) fields. Existing approaches involve either single-hop transfer of data from sensors that lie within the MS’s range or heavy involvement of network periphery nodes in data retrieval, processing, buffering and delivering tasks. These nodes run the risk of rapid energy exhaustion resulting in loss of network connectivity. Our proposed protocol aims at minimizing the overall network overhead and energy expenditure associated with the multi-hop data retrieval process while also ensuring balanced energy consumption among network nodes and prolonged network lifetime. This is achieved through building cluster structures consisted of member nodes that route their measured data to their assigned cluster head (CH). CHs perform data filtering upon raw data exploiting potential spatial-temporal data redundancy and forward the filtered information to appropriate end nodes.",2009,"Ad-Hoc, Mobile and Wireless Networks","Grammati Pantziou,Basilis Mamalis,Aristides Mpitziopoulos,Damianos Gavalas,Charalampos Konstantopoulos","(Department of Informatics,Technological Educational Institution of Athens,Athens,Greece),(Department of Cultural Informatics,University of the Aegean Mytilene,Lesvos,Greece),(Department of Informatics,University of Piraeus Piraeus,Greece)","Greece,Greece,Greece"
Abandonment Attack on the LEACH Protocol,https://link.springer.com/chapter/10.1007/978-3-030-44411-2_1,none,conference,Springer,none,"Despite their popularity and widespread use, wireless sensor networks are vulnerable to different types of attacks due to their low energy consumption, simplicity and scalability constraints. This paper explores the possible network-layer attacks on WSN routing protocols. In addition, it proposes a comprehensive method for measuring the impact of network-layer attacks on WSNs. Moreover, it introduces a new network-layer attack – called “abandonment attack” – on one such WSN routing protocol, the low-energy adaptive clustering hierarchy protocol. Last, it measures the impact of the abandonment attack on the LEACH protocol. In the end, this paper finds that the abandonment attack increases the collision rate and the end-to-end delay on the LEACH protocol and decreases the network lifetime.",03 April 2020,Computer Performance Engineering,"Albatool Alhawas,Nigel Thomas,Albatool Alhawas","(School of Computing,Newcastle University,Newcastle upon Tyne,UK),(College of Computer and Information Sciences,King Saud University,Riyadh,Kingdom of Saudi Arabia)",Saudi Arabia
Design and Implementation of Opportunistic Routing in WSN Using Multi-hop River Formation for IOT-Based Indoor Patient Smart Monitoring,https://link.springer.com/chapter/10.1007/978-981-16-1941-0_69,1,conference,Springer,none,"The Internet of Things (IOT) is aiding to cause well-formed cities, hospitals, homes and the economic by preparing the private and public associations to monitor remotely with secured features. The passive infrared motion (PIR) sensors are helpful and connected to a camera to fetch information about anybody crossing the premises’ entrance or exit. The extracted information (images) are shared to the sink server for future processing and maintained in a storage scheme. Aside from the security angle, the system is supersmart enough to excellence energy consumption by switch ON/OFF fan, lights and camera. These features will be more helpful for disabled or Alzheimer patients. A classical graph algorithm - Dijkstra algorithm is compared with meta-heuristic Enhanced River Formation Dynamics for Multi-node Routing Protocol (ERFD-MRP) and the performance compared to the state-of-the-art solutions in expressions of energy absorption system, network outturn, hand-to-hand detention and packet release routing efficiency.",28 September 2021,Proceedings of the 2nd International Conference on Computational and Bio Engineering,"Venkateswari Pichaimani,K. R. Manjula","(CSE,SRC,SASTRA Deemed University,Thanjavur,613401,TN,India),(SAP/CSE,SoC,SASTRA Deemed University,Thanjavur,613401,TN,India)","India,India"
Optimization of LSPL Algorithm for Data Transfer in Sensor Networks Based on LEACH,https://link.springer.com/chapter/10.1007/978-981-10-0281-6_111,none,conference,Springer,none,"With the development of ubiquitous computing, wireless sensor networks (WSNs) are now being applied to many areas for the collection of field information. However, the sensor nodes in a WSN have limited energy retention and processing capability. Most notably, battery limitations mean the energy efficiency of the network operation is a crucial issue. Accordingly, this paper presents the optimization of the LSPL algorithm that uses energy more efficiently by reconstructing the data transmission based on LEACH. The capability of the LSPL algorithm is confirmed using an NS2 simulation, and the LSPL 2 algorithm is shown to be the most efficient.",18 December 2015,Advances in Computer Science and Ubiquitous Computing,"Wang-Boo Jeong,Dong-Won Park,Young-Ho Sohn","(Kyunghwa Girls’ High School,Daegu,Korea),(Paichai University,Daejeon,Korea),(Department of Computer Engineering,Yeungnam University,Gyeongsan,Korea)",
A Position-Based Chain Cluster Routing Protocol for Strip Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-642-22691-5_33,1,conference,Springer,none,"In some Wireless sensor network application the nodes have to be deployed in a narrow strip area and the traditional routing algorithms can not be directly applied in such strip WSN. In the strip WSN the node near the base station has to receive and forward massive data, and are of no use after energy exhausting very quickly which will reduce survival time of the network and aggravate the “hot spot” question of the network. In order to improving communication efficiency of the strip network, a Position-based Chain Cluster routing (PCCR) protocol proposed is proposed in this paper. In PCCR protocol the strip WSN is divided into many belt-shaped region cluster which elected the cluster head through node’ position and dump energy and the cluster head chain is set up as the backbones of the strip WSN to forward the data of nodes. The simulation experiment result indicated that the PCC protocol is more suitable for the strip WSN than LEACH and can prolong the life cycle of the strip WSN effectively.",2011,Computer Science for Environmental Engineering and EcoInformatics,"Gangzhu Qiao,Jianchao Zeng","(Complex System and Computational Intelligence Laboratory,Taiyuan University of Science and Technology,030024,Taiyuan,China)",China
Dynamic Transmission Target Selection Scheme for Load-Balancing in WSN,https://link.springer.com/chapter/10.1007/978-3-642-27201-1_44,none,conference,Springer,none,"We studied a dynamic transmission target selection scheme for load-balancing in WSN. The goal is for the energy consumption of packet transmission for all nodes to be nearly same as possible. For a load-balancing, it should be needed to predict the scale of the transmission energy of all nodes. In multihop transmission mode, a fixed transmission path is necessary for the load-balancing of nodes that are at the same hop distance from the sink node (we call as horizontal hopping transmission), and a variable range transmission mode is needed for the load-balancing of nodes that are at different hop distances from the sink node(we call as vertical hopping transmission). In this paper, we developed a dynamic transmission target selection scheme for horizontal-hopping and vertical-hopping transmission. The performance evaluation results show that the energy consumption of all the nodes was nearly the same, and the performance achieved was superior to that of existing load-balancing schemes.",2011,Communication and Networking,"Seok-Yeol Heo,Wan-Jik Lee,Won-Yeoul Lee","(Department of Applied IT & Engineering,Pusan National University of Pusan,Korea),(Department of Cyber Police & Science,Youngsan University of Yangsan,Kyungnam,Korea)",
Survey on Energy Efficiency Routing Protocols in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-19-3590-9_36,none,conference,Springer,none,"Due to its utility in a range of disciplines, the wireless sensor network (WSN) has gained significant attention in the present trend, including ocean monitoring systems, wide life, industrial plants, earthquake warning units, combat units, and so on. A WSN’s expense and structural complexity are all quite relatively less. In a WSN, a sensor node (SN) receives the information from the aerosphere or surroundings. Since a SN has a very low-power battery (LPB), it stops working if a battery power is depleted. Due to the widespread network topology, it is impossible to recharge the battery once it has been depleted. An SN that is not functional can cause the routing protocol to fail. A routing protocol, in most cases, allows an efficient routing path between SNs. Data security via the WSN is always a major concern that must be handled. Almost all of the researchers have discussed their ideas for a WSN routing system that is both energy efficient and secure. Such energy-efficient strategies, secure routing techniques, routing protocol classifications, and WSN attacks are all discussed in this survey article. The research gap is explored in relation to recent work on energy efficient and secure routing technologies.",30 September 2022,Soft Computing for Security Applications,"K. Chaya,B. S. Shylaja","(Department of Computer Science and Engineering,GEC,Chamarajanagara,Karnataka,India),(Department of Information Science and Engineering,Dr. A. I. T,Bengaluru,India)","India,India"
Increasing Lifetime Using Modified LEACH Protocol and Optimal Selection Routing in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-97-0644-0_40,none,conference,Springer,none,"Hydroponic the power sources for nodes in wireless sensor networks haven’t been able to be recharged because of environmental factors. It makes it hard for WSNs to save energy and keep a network running for a long time. Most of the sensor energy consumes by the data transmission in WSNs that affects the network lifetime. To reduce the communication protocols’ impact on the overall consumption of energy in a network, different types of mechanisms have been proposed. After utilizing low-energy adaptive clustering hierarchy (LEACH) to divide a network into clusters, some nodes were randomly chosen as cluster heads (CHs), and the CH role is rotated among nodes to ensure an even distribution of energy load throughout the network. In this research, a brand-new, modified routing technique is suggested for increasing WSNs’ energy efficiency. This new improved Network lifetime-based LEACH (INL-MLEACH) protocol has been considered the nodes’ residual energy and their average energies. To get the decreased consumption of energy among sensor nodes, INL-MLEACH protocol doesn’t involve the nodes in the formation of a cluster when they are nearer to the Base Station (BS) and considers the optimal CHs. So, the improved delay PSO (DPSO) is employed during the data transfer phase to choose the most energy-efficient relay node based on the cost of the node and the end-to-end delay. This helps keep the network as a whole as energy-efficient as possible. The simulation results are analyzed and proved that the better performance in energy efficiency, network lifetime, and communication quality with the proposed method.",23 April 2024,Evolution in Signal Processing and Telecommunication Networks,"G. Spica Sujeetha,Ch. Murali","(Department of Electronics and Communication Engineering,Narsimha Reddy Engineering College,Hyderabad,Telangana,India),(Department of Electronics and Communication Engineering,DRK College of Engineering,Hyderabad,Telangana,India)","India,India"
An Effective Hyper-Heuristic Algorithm for Clustering Problem of Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-319-60717-7_10,2,conference,Springer,none,"The basic idea of low-energy adaptive clustering hierarchy (LEACH) is not to select a particular set of sensors out of all the sensors as the cluster heads to avoid the problem of running out their energy quickly. Unfortunately, it may end up selecting an unsuitable set of sensors as the cluster heads. Inspired by these observations, an effective hyper-heuristic algorithm is presented in this paper to find out the transmission path that is able to give better results than the other algorithms compared in this research. In other words, the main objective of the proposed algorithm is to reduce the energy consumption of a wireless sensor network (WSN), by balancing the residual energy of all the wireless sensors to maximize the number of alive sensor nodes in a WSN. Experimental results show that the proposed algorithm can provide a better result in terms of the energy consumed by a WSN, meaning that the proposed algorithm provides an alternative way to extend the lifetime of a WSN.",09 August 2017,"Quality, Reliability, Security and Robustness in Heterogeneous Networks","Chun-Wei Tsai,Wei-Lun Chang,Kai-Cheng Hu,Ming-Chao Chiang","(Department of Computer Science and Engineering,National Chung Hsing University,Taichung,40227,Taiwan,R.O.C.),(Department of Computer Science and Engineering,National Sun Yat-sen University,Kaohsiung,80424,Taiwan,R.O.C.)",
Constrained Optimization-Based Routing for Multipath and Multihop Propagation in WSN,https://link.springer.com/chapter/10.1007/978-981-19-1324-2_9,none,conference,Springer,none,"Majority of the energy-aware routing protocols for wireless sensor networks focus on hierarchical routing mechanism, e.g., clustering algorithm. The significant disadvantage of the clustering approach was rapid depletion of battery of sensor nodes near the sink due to uneven distribution of packets, even in a multihop propagation strategy. To mitigate the adverse effect of improper packet distribution policy flowing toward cluster head, we have introduced a novel packet distribution policy so that powers at all nodes are uniformly dissipated, keeping the packet generation rates at all the intermediate nodes be constant. In a nonlinear network in a multipath approach, incorporation of constrained optimization problem in packet distribution ratios to each and every neighbor nodes toward cluster head facilitates to keep the power dissipation rate of the participated nodes to be equal. Our analysis shows, for a nonlinear network, this optimization strategy can be effectively employed for a 1D nonlinear network with maximum three parallel paths with maximum six nodes. The performance of our proposed method has been analyzed with respect to conventional load balancing protocols, e.g., load-balanced routing (LBR) protocol, energy efficient sleep awake aware (EESAA) protocol, respectively. We have also investigated the performance of our proposed scheme utilizing a real-life dataset with respect to four popular low-power, low-cost commercial radio devices, e.g., CC1100, CC2420, Maxim 2820 and RFM TR 1000, respectively, widely used in WSN IoT applications.",25 May 2022,Recent Trends in Communication and Intelligent Systems,"Pratham Majumder,Pratham Majumder,Punyasha Chatterjee","(University of Calcutta,Kolkata,India),(CMR Institute of Technology,Bengaluru,India),(School of Mobile Computing and Communication,Jadavpur University,Jadavpur,India)","India,India,India"
Dual-Message Compression with Variable Null Symbol Incorporation on Constrained Optimization-Based Multipath and Multihop Routing in WSN,https://link.springer.com/chapter/10.1007/978-981-16-6369-7_31,none,conference,Springer,none,"


Majority of the energy-aware routing protocols for wireless sensor networks focus on hierarchical routing mechanism which is having major drawback of rapid depletion of battery life of sensor nodes near the sink due to uneven distribution of packets. To mitigate the adverse effect of improper packet distribution policy flowing toward cluster head, we have introduced a novel packet distribution policy with constrained optimization problem foundation, so that powers at all nodes are uniformly dissipated. Our analysis shows, for a nonlinear network, this optimization strategy can be effectively employed for a 1D nonlinear network with three parallel paths consisting of five nodes. Additionally, we have incorporated our established source coding scheme known as dual-message compression with variable null symbol (DCVNS) followed by the concept of silent communication. This scheme reduces the duration of most energy-consuming active state of sensor node and also reduces receiver energy by reducing the length of the encoded message, which eventually reduces overall communication time. Simulation result on real-life sensor dataset with commercially available low-cost and low-power devices, e.g., CC1100 and Maxim 2820 shows our proposed approach outperforms in all aspects of transmission energy profile with the existing schemes.",17 December 2021,Intelligent Sustainable Systems,"Pratham Majumder,Tuhin Majumder,Punyasha Chatterjee,Pratham Majumder,Sunrose Shrestha","(University of Calcutta,Kolkata,West Bengal,India),(Cognizant Technology Solutions,Kolkata,West Bengal,India),(School of Mobile Computing and Communication,Jadavpur University,Jadavpur,West Bengal,India),(CMR Institute of Technology,Bengaluru,Karnataka,India)","India,India,India,India"
An Improved Cluster Head Selection Technique to Minimize Energy Consumption Using K-Means Algorithm,https://link.springer.com/chapter/10.1007/978-981-16-2709-5_50,none,conference,Springer,none,"The lifetime and energy efficiency of the system are the main aspects of the wireless sensor network. WSN is composed of various sensors with a controlling base station. The sensor nodes are having a restricted consumption of energy. Utilizing this energy effectively in such a way so that data passed on to the base station from sensing nodes will be realized effectively and has become a burning matter nowadays. LEACH is a conventional hierarchical routing protocol that is widely used in WSN. The parent LEACH routing protocol is having some drawbacks like it does not consider the left out energy of nodes present in the network for the cluster head selection process. To overcome these drawbacks, much advancement is done in the standard LEACH protocol. The principle target of this paper is to give a description of the proposed protocol, i.e. DP-LEACH. At last, comparisons are made between DP-LEACH and Dynamic k LEACH (Dk-LEACH) protocol in respect of energy effectiveness and system lifetime.",14 October 2021,Soft Computing for Problem Solving,"Anish Khan,Nikhil Marriwala","(University Institute of Engineering and Technology,Kurukshetra University,Kurukshetra,India)",India
Applying a Continuous Working Time Model to Dynamic Clustering in Energy Constrained Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-38401-1_13,1,conference,Springer,none,"In Wireless Sensor Networks (WSNs), the sensor nodes are extremely energy restricted. Therefore, minimizing energy dissipation and maximizing network lifetime are the main goals of most energy efficient algorithms designed for these networks. Clustering techniques could significantly reduce the energy consumption of each individual sensor in WSNs. In this paper, we propose an energy efficient Continuous Working Time (C.W.T) strategy that could apply to the data transmission phase of the LEACH algorithm to improve its performance and save more energy. In our model, unlike LEACH, the cluster head keeps working continuously until its residual energy reaches pre-determined threshold. With this mechanism the frequency of updating clusters and the energy dissipation for new cluster head establishment can be reduced. The results of simulation demonstrate that using C.W.T model can reduce the energy consumption of each cluster effectively and increase the system useful lifetime.",2013,Wired/Wireless Internet Communication,"Arezoo Vejdanparast,Ali Karami","(Departement of Computer Engineering,Qazvin Branch Islamic Azad University (QIAU),Qazvin,Iran),(Department of Computer Science,University of York,York,UK)",
An Autonomous Energy-Aware Routing Scheme: a Supplementary Routing Approach for Path-Preserving Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-0-387-09490-8_5,1,conference,Springer,none,"One of the hottest research topics is how to reduce energy consumption to prolong the lifetime of a WSN. Some nodes of a WSN may be isolated from others, particularly when all their neighbors have crashed or run out of energy, and are thus no longer helpful in collecting and relaying messages, even though their batteries still retain some level of energy. To avoid this, in this paper, we propose a supplementary routing approach, named Energy-aware routing (EnAR in short), which can help to extend the lifetime of a WSN by integrating itself with the routing scheme of the host WSN. With the EnAR, a node in a given WSN (denoted by host WSN) checks the amount of its remaining energy, each time the node receives a request, to see whether it should reject or accept the request. The WSN routes messages through other communication paths when nodes on the original path have consumed too much energy under the condition that alternate paths truly exist. One of the alternate paths will be chosen to relay messages to prevent nodes along the original path from exhausting all their energy so that the WSN can last longer. Our experimental results show that this scheme is applicable to and suitable for an environment with decentralized control, and is able to effectively prolong the lifetime of a WSN.",2008,Advances in Ad Hoc Networking,"Fang-Yie Leu,Guo-Cai Li,Wen-Chin Wu","(Department of Computer Science and Information Engineering,Tunghai University,Taiwan)",
Enhanced Energy Efficiency in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-16-9113-3_20,none,conference,Springer,none,"A wireless sensor network incorporates a range of sensor motes or nodes that normally run-on battery power with limited energy capacity and also the battery replacement is a difficult job because of the size of these networks. Energy efficiency is thus one of the main problem and the design of energy-efficient protocols is essential for life extension. In this paper, we discuss communication systems that may have a major effect on the total dissipation of energy of the WSN networks. Based on the reviews, that traditional mechanisms for route discovery, static clustering, multi-hop routing as well as minimum transmission are not ideal for heterogeneous sensor network operations, we formulated customized low-energy network clustering hierarchy (CLENCH) which uses the random rotational mode of local cluster sink stations (cluster heads) for dynamic distribution of energy between the sensor nodes within the network. Simulation showed that CLENCH may reduce power consumption by as much as eight factors compared to traditional routing methods. CLENCH may also uniformly distribute energy among the sensor nodes which almost doubles the usable network lifetime for the model designed.",01 July 2022,Congress on Intelligent Systems,"Neetu Mehta,Arvind Kumar","(Department of Computer Science & Engineering,SRM University,Sonepat,India)",India
Wireless Sensor Network Lifetime Improving Based on Routing Protocols,https://link.springer.com/chapter/10.1007/978-981-19-0898-9_27,none,conference,Springer,none,"Wireless networks can be used for many purposes. Among them we find wireless sensor network (WSN). A WSN can be seen as a set of sensors deployed in a capture zone in order to track physical values such as temperature, humidity, and pressure. In general, sensors are powered by irreplaceable batteries with limited capacity. The entire WSN is relied to the energy level in sensors. This feature makes the energy a critical resource to be preserved in order to extend the lifetime of the WSN. Many routing protocols have been proposed to ensure data transmission in WSN and extend the WSN lifetime. The aim of this paper is to evaluate, analyze, and compare some very well-known routing protocols. We have compared LEACH, EAMMH, SEP, and E-SEP. Simulation results show that a routing protocol can improve the lifetime of WSN.",22 May 2022,"Computer Networks, Big Data and IoT","Bilal Saoud,Mounia Boucif,Mourad Daas","(Electrical Engineering Department,Sciences and Applied Sciences Faculty,Bouira University,10000,Bouira,Algeria)",Algeria
A Systematic Review on Various Attack Detection Methods for Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-16-3071-2_17,5,conference,Springer,none,"Wireless sensor network (WSN) is implemented using low priced sensor nodes. These nodes are constrained in terms or memory, battery life, and computations. WSNs can monitor environmental conditions and are typically deployed in places that cannot be attended by humans like forests. The sensor nodes can be attacked in many ways and are vulnerable where a clone attack is one of the most dangerous attacks. In a clone attack, the sensor nodes are captured and clone where many sensors have the same ID. Secret information like credentials and keys are shared and deployed in other networks. Since, identifying a clone node is difficult, the attacker exploits these situation and uses it as the base for several dangerous attacks like black hole. Thus, detecting such loose points in a WSN is a challenging activity. This paper reviews different types of attacks on WSNs and existing detection mechanisms. This review can help in understanding the minimum elements required while designing a generic defense wall against node replication attacks.",29 August 2021,International Conference on Innovative Computing and Communications,"K. Jane Nithya,K. Shyamala","(Department of Computer Science,Ethiraj College for Women,Tamil Nadu,Chennai,600008,India),(Dr. Ambedkar Government Arts College,Tamil Nadu,Chennai,600039,India)","India,India"
Cluster-based Power Aware Scheduling (CPAS) Algorithm for Network Longevity in WSN,https://link.springer.com/chapter/10.1007/978-3-642-27299-8_45,none,conference,Springer,none,"Efficient power utilization gains more importance for WSNs (Wireless sensor Network), since battery replacement is not possible in many sensor applications. Sensors consume energy when it changes from one radio state (transmission, reception, listen, sleep) to another. In this paper, a Cluster-based Power-Aware Scheduling (CPAS) algorithm is proposed to specifically design a low-data-rate WSNs to reduce the number of state transitions of a node, thereby efficiently maintaining the power level of the network. In CPAS, the nodes within the cluster are first synchronized to avoid collision during transmission. CPAS is based on IEEE 802.15.4 standard with dynamic routing ability based on the power level of the nodes. Performance evaluation is done by using simulation, and it has been showed that this cluster based algorithm considerably improves network lifetime when compared to non-cluster based network in WSN.",2012,Advances in Computer Science and Information Technology. Networks and Communications,"K. Arthi,P. Vanaja Ranjan","(Department of Electrical Engineering,Anna University,Guindy,Chennai,India)",India
Smart Monitoring of Farmland Using Fuzzy-Based Distributed Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-13-7968-0_5,2,conference,Springer,none,"Agricultural research is practiced globally as farming contributes to national revenue of many countries. The embryonic technologies can be intelligently used to help farmers in automating farming operations for better productivity and reduced human efforts. Recent agricultural researches emphasize majorly on agro-meteorology, wireless sensor network-based Internet of things systems for land surveillance, and geospatial technology for drought assessments. Large farmlands need to be monitored continuously to evaluate soil fertility, crop moisture and protect from crop raiders. This research work proposes an idea of smart monitoring of farmland using wireless sensor networks. The timely collected data by the network will assist the farmers to take precise agronomic decisions. The main constraint of wireless sensor networks is its limited lifetime because sensor nodes are battery-driven devices. The major energy consumption is due to long-distance radio communications. To prolong the lifetime of nodes and reduce the transmission distances, a fuzzy-based distributed clustering protocol is proposed. The network is clustered using fuzzy-c-means algorithm. The cluster head selection in each cluster is then carried out based on perception probability model. The protocol is simulated using MATLAB. The simulation results are obtained for different coverage areas. The proposed protocol outperforms the recent conventional protocols in terms of energy savings and network sustainability. The results indicate that the proposed protocol is scalable and sustainable. Hence, it can be efficiently used in farmland monitoring systems.",21 June 2019,Emerging Technologies for Agriculture and Environment,"Anagha Rajput,Vinoth Babu Kumaravelu,Arthi Murugadass","(School of Electronics Engineering,Vellore Institute of Technology,Vellore,Tamil Nadu,India),(Sreenivasa Institute of Technology and Management Studies,Chittoor,Andhra Pradesh,India)","India,India"
Optimized Low-Energy Adaptive Clustering Hierarchy in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-15-4851-2_4,6,conference,Springer,none,"Energy which drives the whole world is also required for the propitious technology called wireless sensor network (WSN), which is the driving force of many helpful applications in many areas like health, environment, and industry monitoring, mainly for detecting the threats. The ease of portability, availability, accuracy, and advancement in wireless communication has made it popular among the masses. Sensing nodes are set up in a geographical area of interest, and then, these nodes sense the environmental physical phenomenon and accumulate the information and transfer it to the sink (base station) for application specific action. One of the major concerns with WSN is the network lifetime because of the battery-powered sensing devices. It is one of the most challenging problems which is related with all the issues present in the WSN. The recharge of the sensing devices and prolonging the network lifetime can be achieved through energy harvesting techniques. The primary goal is to enhance the lifetime of the battery-powered sensors and prolong the network lifetime. Numerous of routing protocols have been proposed by the researchers like many versions of LEACH protocols, RPL, 6LowPAN, etc. Here, we propose optimized form of LEACH routing protocol which improves the lifetime of the network, and the simulation results show that the proposed work has improved the network lifetime and stability of the protocol compared with the other existing techniques.
",14 June 2020,Next Generation Information Processing System,"Sumit Pundir,Mohammad Wazid,Ayan Bakshi,Devesh Pratap Singh","(Department of Computer Science and Engineering,Graphic Era Deemed to be University,Dehradun,India)",India
Design and Implementation of Centrality Approach-Based Energy Efficient Routing in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-981-16-5207-3_30,none,conference,Springer,none,"Internet of things (IoT) is a smart innovation, gives assurance of connecting anything anywhere and anytime in today's world. Wireless sensor network (WSN) is an eminent contributor for IoT to acquire and gather data for seamless transmission. For limited energy resource of sensor nodes, the energy conservation of the nodes becomes a prime concern to increase the network lifetime. Here, we have proposed an algorithm to achieve increased network lifetime where WSN tries to hold the energy of every node for longer period which is based on basic LEACH protocol considering the maximum residual energy of a node of that moment, threshold energy of each node, shortest interspaces from the sink, minimum interspaces from each other among the neighbor nodes and mostly used node closed to center of the cluster. This centrality approach selects Cluster head (CH) at optimal location to reduce energy consumption. We assume that all nodes are homogeneous and static. TDMA protocol has been considered for changing the CH after a certain interval so that all nodes will get the equal chance to become CH, and no node will die out by over drainage of energy. The proposed approach has been implemented and simulated using MATLAB which significantly improves network lifespan and throughput of the network resulting in an energy-efficient protocol for the WSN suitable for IoT application. Proposed method has been compared with LEACH, EAMMH in terms of residual energy, throughput and Packet Delivery ratio. An experimental result shows that proposed method outperforms the LEACH method.",24 November 2021,Proceedings of International Conference on Advanced Computing Applications,"Tumpa Pal,Sarbani Barari,Sohail Saif,Suparna Biswas,Ramesh Saha","(Department of Computer Science & Engineering,Maulana Abul Kalam Azad University of Technology,West Bengal,India),(Department of Information Technology,Gauhati University,GUIST,Assam,India)","India,India"
Genetic Algorithm and Probability-Based Leach Variant Trust Management Model for WSNs,https://link.springer.com/chapter/10.1007/978-981-15-5971-6_71,2,conference,Springer,none,"As trust-based data and message security is reliable and efficient in the case of resource and power constraints networks, it finds a new field of research for researchers in wireless sensor networks. Till now, a lot of researches have been carried out to set up trust management systems in the above network. Probability distribution functions have a great role in the calculation of trust and reputation. In this paper, we have introduced a trust model based on clustered routing scheme. Probability distribution functions and metaheuristic algorithms have been used in the calculation of trust values. By using MATLAB tool, our work has been compared with ECSO algorithm, which is one of the latest efficient trust scheme in WSNs and obtained much efficient results. We have experimented taking into consideration of small networks consisting of 50 and 100 sensor nodes and can claim to have the latest efficient trust model to be used for enhancing the security of small-scale WSNs.",31 October 2020,Intelligent and Cloud Computing,"Lakshmisree Panigrahi,Debasish Jena","(Siksha ‘O’ Anusandhan (Deemed to be University),Bhubaneswar,India),(International Institute of Information Technology,Bhubaneswar,India)","India,India"
A Security Framework for Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-10844-0_52,none,conference,Springer,none,"This paper presents an overview of the various issues and requirements of Wireless Sensor Network (‘WSN’) deployments, and explores the unique network architecture of WSNs and the security issues involved. It is determined that in order to provide adequate security there is a need for the integration of security services into the existing routing protocols. To this end, an extension of the ‘Low-Energy Adaptive Clustering Hierarchy’ (‘LEACH’) network routing protocol called, the ‘Security Enabled - Low-Energy Adaptive Clustering Hierarchy’ (‘SE-LEACH’) is proposed. This proposed protocol provides security services, such as data confidentiality, key management, data integrity and data freshness in the form of a flexible and extendable framework, thereby overcoming the security issues of existing WSN protocols.",2009,Communication and Networking,Stuart Stent,"(Department of Computing,Faculty of Science,Macquarie University,NSW,2109,Australia)",Australia
A Self-Organized Head Selection for Hierarchical Routing in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-540-92157-8_18,none,conference,Springer,none,"Efficient energy consumption is critical for deployment and operation of wireless sensor networks (WSNs). There have been several suggestions using a hierarchical approach that organizes sensor nodes into clusters and uses one node as a cluster head to forward message received from its cluster member nodes to the base station of WSN. Efficient head selection is a major issue for the cluster-based hierarchical routing protocols. We propose a self-organized algorithms for cluster head selection and cluster-based routing. To decide cluster heads and organize cluster members, each sensor node uses only local information and simple rules which are inspired by nature. By these selforganized interactions among sensor nodes, the suggested method can form clusters for a WSN and decide routing paths efficiently. We compare our algorithms with two known routing protocols which are based on random head selections and transmitter-based code assignment schemes. In our computational experiments, we show that the energy consumption and the lifetime of our algorithm are better than those of the compared protocols.",2008,Self-Organizing Systems,"Heesang Lee,Kyuhong Lee,YounHo Lee","(Dept. of Systems Management Eng.,Sungkyunkwan University,Korea)",
A Novel Swarm Intelligence Routing Protocol in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-16-9605-3_26,none,conference,Springer,none,"Wireless sensor network (WSN) is partitioned into clusters for efficient data collection in the context of energy dissipation. Other than the deployed network organization, clustering also balances network load, extending the system’s lifespan. In a cluster-oriented WSN, each sensor node transmits the information to the cluster coordinator. The cluster coordinator is responsible for aggregating the gathered data and routing it to the deployed network’s sink. In this paper, a new swarm intelligence cluster head (CH) selection for optimal routing of WSN is developed. The well-performed cat swarm optimization (CSO) is adopted for performing the optimal CH selection under low energy adaptive clustering hierarchy (LEACH) protocol-based clustering model. The objective function of the proposed model is considered as the multi-objective problem focusing the constraints like “energy, distance, delay, and traffic density.” Finally, the experimental results validate the performance of CSO-based LEACH over the conventional swarm-oriented models for prolonging the lifetime of the network.",22 March 2022,Evolutionary Computing and Mobile Sustainable Networks,"M. K. Nagarajan,N. Janakiraman,C. Balasubramanian","(CSE,Kalasalingam Institute of Technology,Anand Nagar,Krishnan Koil,Tamil Nadu,626126,India),(ECE,K.L.N. College of Engineering,Pottapalayam,Tamil Nadu,630612,India),(CSE,P.S.R. Engineering College,Sevalpatti,Tamil Nadu,626140,India)","India,India,India"
